"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description","GeneType","EnsemblGeneID"
"4881",2373.2153321783,-3.27651923374322,0.291723646081901,-11.2315860498444,2.85310499172976e-29,3.1740172792778e-26,"NPR1","natriuretic peptide receptor 1","protein-coding","ENSG00000169418"
"8140",1752.41599069402,3.25868382009355,0.295392761572982,11.0316982810983,2.68741636145608e-28,2.84747092004281e-25,"SLC7A5","solute carrier family 7 member 5","protein-coding","ENSG00000103257"
"8322",2870.20519341649,-2.27268206852964,0.206071996083875,-11.028582785235,2.7821461289354e-28,2.84747092004281e-25,"FZD4","frizzled class receptor 4","protein-coding","ENSG00000174804"
"3149",836.489319813944,2.74495116355005,0.248976886024353,11.0249236681415,2.89764226213186e-28,2.85161432927569e-25,"HMGB3","high mobility group box 3","protein-coding","ENSG00000029993"
"10411",2022.29557419355,-2.86940674687507,0.260514115562336,-11.014400278009,3.25698344371311e-28,3.08653464349213e-25,"RAPGEF3","Rap guanine nucleotide exchange factor 3","protein-coding","ENSG00000079337"
"286133",1953.71036534706,-5.16637509671746,0.470051375815425,-10.9910860015143,4.21819684165e-28,3.85467866383209e-25,"SCARA5","scavenger receptor class A member 5","protein-coding","ENSG00000168079"
"8639",7726.5872250816,-3.23127540168956,0.295301448126229,-10.9422944661901,7.23454442484203e-28,6.38311338615286e-25,"AOC3","amine oxidase copper containing 3","protein-coding","ENSG00000131471"
"101927524",104.087497371531,-4.15569436279866,0.380382159740724,-10.9250506533515,8.74915721330759e-28,7.29486912993455e-25,"LINC02587","long intergenic non-protein coding RNA 2587","ncRNA","ENSG00000229108"
"729359",47963.0521766046,-5.45484956576127,0.499339396076908,-10.9241321806724,8.8381186941795e-28,7.29486912993455e-25,"PLIN4","perilipin 4","protein-coding","ENSG00000167676"
"3952",5233.08320247614,-5.92493879051531,0.543239561954083,-10.9066776528623,1.07099216390655e-27,8.56358640558654e-25,"LEP","leptin","protein-coding","ENSG00000174697"
"51378",127.077281048927,-3.71869241751518,0.347185648672188,-10.7109623676477,9.04169567004436e-27,7.01060203361894e-24,"ANGPT4","angiopoietin 4","protein-coding","ENSG00000101280"
"7123",3870.27737693281,-4.67137152479674,0.439309119685912,-10.633449922771,2.08262934223358e-26,1.56730108763914e-23,"CLEC3B","C-type lectin domain family 3 member B","protein-coding","ENSG00000163815"
"64102",230.554971318404,-4.49976951549292,0.424904214792136,-10.5900797376044,3.31309515409335e-26,2.42206187736533e-23,"TNMD","tenomodulin","protein-coding","ENSG00000000005"
"105374985",215.34669343804,3.32502811868793,0.314326727233542,10.5782545059156,3.75895584852674e-26,2.67167786934038e-23,"LOC105374985","","",""
"5502",3124.45916308055,-4.01621818412644,0.379889662496851,-10.5720649457255,4.01554095266607e-26,2.77690936096937e-23,"PPP1R1A","protein phosphatase 1 regulatory inhibitor subunit 1A","protein-coding","ENSG00000135447"
"219699",1410.1078110021,2.10284347086299,0.200368230052383,10.4948946762331,9.11793445478834e-26,6.13948918143867e-23,"UNC5B","unc-5 netrin receptor B","protein-coding","ENSG00000107731"
"283481",88.3362666028695,-2.92739639456791,0.279509902139628,-10.4733190923073,1.14554558117317e-25,7.51566020140461e-23,"FGF14-AS2","FGF14 antisense RNA 2","ncRNA","ENSG00000272143"
"79801",140.854152501728,2.95080439510763,0.281915465777728,10.4669830261606,1.22484605927322e-25,7.83503402965598e-23,"SHCBP1","SHC binding and spindle associated 1","protein-coding","ENSG00000171241"
"107986443",347.213285278907,-6.04607872684848,0.580786680375173,-10.4101539018472,2.22861074958053e-25,1.39081617681749e-22,"LINCADL","lincRNA adipogenesis and lipogenesis associated","ncRNA","ENSG00000287148"
"161176",1263.26870189735,-2.42631658117722,0.233516013283592,-10.3903648707406,2.7430173905792e-25,1.67108538030357e-22,"SYNE3","spectrin repeat containing nuclear envelope family member 3","protein-coding","ENSG00000176438"
"2819",11210.1677805345,-5.65835753763517,0.553114995897205,-10.2299839628408,1.45543479178962e-24,8.54519181570661e-22,"GPD1","glycerol-3-phosphate dehydrogenase 1","protein-coding","ENSG00000167588"
"5837",248.093899412433,-2.55216791199009,0.249501808708923,-10.2290557539305,1.46945104893536e-24,8.54519181570661e-22,"PYGM","glycogen phosphorylase, muscle associated","protein-coding","ENSG00000068976"
"6517",414.286712944603,-4.22101587560548,0.412930289989124,-10.2221028050925,1.57878309427547e-24,8.97696067405033e-22,"SLC2A4","solute carrier family 2 member 4","protein-coding","ENSG00000181856"
"4128",1562.89265673915,-4.00552497509042,0.393497830637857,-10.1792809596879,2.45367692500635e-24,1.36483111913343e-21,"MAOA","monoamine oxidase A","protein-coding","ENSG00000189221"
"146894",1375.19164555216,-6.55999948682533,0.648574917917436,-10.1144822372863,4.76529916062788e-24,2.59424914091459e-21,"CD300LG","CD300 molecule like family member g","protein-coding","ENSG00000161649"
"860",329.045691848233,2.04194230793544,0.202883589561364,10.0646006527691,7.92081301625527e-24,4.22228838847757e-21,"RUNX2","RUNX family transcription factor 2","protein-coding","ENSG00000124813"
"102723791",152.188984872004,-5.16369930870557,0.513999057479365,-10.0461260260441,9.55500942585734e-24,4.98946992202881e-21,"LOC102723791","uncharacterized LOC102723791","ncRNA",""
"56920",2974.5304585972,-3.3291756733375,0.332717162827959,-10.0060232692563,1.4340142305076e-23,7.33842442319961e-21,"SEMA3G","semaphorin 3G","protein-coding","ENSG00000010319"
"115330",906.822614088145,-3.27079314384801,0.327149390395575,-9.99785798131277,1.55729010861254e-23,7.81301608020963e-21,"GPR146","G protein-coupled receptor 146","protein-coding","ENSG00000164849"
"374897",294.1609111067,6.66198831028705,0.66669957418035,9.9924892234668,1.64400567941764e-23,8.08945640754982e-21,"SBSN","suprabasin","protein-coding","ENSG00000189001"
"54972",2104.71177209927,2.40167484592638,0.241004470268285,9.96527094809837,2.16283319806981e-23,1.04415873658514e-20,"TMEM132A","transmembrane protein 132A","protein-coding","ENSG00000006118"
"6241",550.53149400062,4.20101887533745,0.42333086397474,9.92372452103591,3.28272773004572e-23,1.55546582275333e-20,"RRM2","ribonucleotide reductase regulatory subunit M2","protein-coding","ENSG00000171848"
"219348",2101.08511588929,-3.57478710354683,0.362512807705922,-9.86113325531597,6.13529642933539e-23,2.80328267388222e-20,"PLAC9","placenta associated 9","protein-coding","ENSG00000189129"
"85358",4208.26682273309,-2.04646917746334,0.20751495468468,-9.86179131317527,6.09521208223059e-23,2.80328267388222e-20,"SHANK3","SH3 and multiple ankyrin repeat domains 3","protein-coding","ENSG00000251322"
"79742",1659.96025164387,-2.26250873239073,0.22955268644492,-9.85616316423988,6.44658821595732e-23,2.89383952073158e-20,"DIPK2B","divergent protein kinase domain 2B","protein-coding","ENSG00000147113"
"10840",808.202092204835,-2.89624061554277,0.294606338214704,-9.83088358890648,8.2888298163581e-23,3.65666014674405e-20,"ALDH1L1","aldehyde dehydrogenase 1 family member L1","protein-coding","ENSG00000144908"
"63924",5408.59396283789,-6.64590028407834,0.683502712603662,-9.7232975985745,2.39884323279599e-22,1.04032545419578e-19,"CIDEC","cell death inducing DFFA like effector c","protein-coding","ENSG00000187288"
"2706",1200.81343421136,5.03642429653877,0.518298228008958,9.71723232758518,2.54607790562365e-22,1.08577492285321e-19,"GJB2","gap junction protein beta 2","protein-coding","ENSG00000165474"
"102723493",51.2860113120772,-3.77940252223026,0.390145319509286,-9.68716612308432,3.41883113468464e-22,1.4340595449701e-19,"LOC102723493","uncharacterized LOC102723493","ncRNA",""
"126393",5380.28441326587,-4.99354478098129,0.51805317443153,-9.63905835817107,5.46873113349367e-22,2.22108608750321e-19,"HSPB6","heat shock protein family B (small) member 6","protein-coding","ENSG00000004776"
"30819",2037.31800223331,-3.87620319504915,0.402128060395237,-9.6392258506889,5.45981614511646e-22,2.22108608750321e-19,"KCNIP2","potassium voltage-gated channel interacting protein 2","protein-coding","ENSG00000120049"
"29089",207.667670688329,3.10582638783015,0.322838047539037,9.62038524116213,6.55850660922809e-22,2.62207044703624e-19,"UBE2T","ubiquitin conjugating enzyme E2 T","protein-coding","ENSG00000077152"
"217",8613.24445177254,-2.85610846704077,0.298372384069185,-9.57229495601883,1.04558499422928e-21,4.11590511497608e-19,"ALDH2","aldehyde dehydrogenase 2 family member","protein-coding","ENSG00000111275"
"5959",794.355492463081,-3.61352039992958,0.378372942038445,-9.55015541138356,1.29501874227841e-21,5.02055220586024e-19,"RDH5","retinol dehydrogenase 5","protein-coding","ENSG00000135437"
"9314",6504.02862545105,-2.90615563129127,0.304674677494652,-9.53855323714024,1.44838726152928e-21,5.53132609861937e-19,"KLF4","KLF transcription factor 4","protein-coding","ENSG00000136826"
"101930071",316.620042000718,-3.45292919028242,0.362221797660627,-9.53263777216837,1.53336641752027e-21,5.76974213604283e-19,"LOC101930071","uncharacterized LOC101930071","ncRNA","ENSG00000213904"
"2354",30884.0381040794,-3.91039558392052,0.411711605883331,-9.49789981152154,2.14165922453468e-21,7.94183109828535e-19,"FOSB","FosB proto-oncogene, AP-1 transcription factor subunit","protein-coding","ENSG00000125740"
"387496",334.306805275486,-2.86003438323687,0.301258526066978,-9.49362137754403,2.23144405405352e-21,8.15656557300962e-19,"RASL11A","RAS like family 11 member A","protein-coding","ENSG00000122035"
"101929726",118.374979851715,-4.18742082533562,0.441257433601043,-9.48974568238465,2.31598604001908e-21,8.34635701492509e-19,"MYMX","myomixer, myoblast fusion factor","protein-coding","ENSG00000262179"
"196883",1644.76762936093,-2.30263487215458,0.242806899397117,-9.48339968045374,2.46130619963487e-21,8.67769758128519e-19,"ADCY4","adenylate cyclase 4","protein-coding","ENSG00000129467"
"80704",1537.7682641049,-3.78454806094979,0.399096516136807,-9.48278901951746,2.47575692122492e-21,8.67769758128519e-19,"SLC19A3","solute carrier family 19 member 3","protein-coding","ENSG00000135917"
"54443",325.899177035383,4.17775044112313,0.441178989870077,9.46951359209884,2.8114980946912e-21,9.72132456065726e-19,"ANLN","anillin, actin binding protein","protein-coding","ENSG00000011426"
"147463",363.777071546048,-2.78376959842967,0.294342354396929,-9.4575909883349,3.15119207754981e-21,1.07506068917689e-18,"ANKRD29","ankyrin repeat domain 29","protein-coding","ENSG00000154065"
"55679",2778.53435712275,-2.38032346064331,0.253315507803731,-9.39667484743011,5.6314633563794e-21,1.89595069604842e-18,"LIMS2","LIM zinc finger domain containing 2","protein-coding","ENSG00000072163"
"375719",370.898340092517,-4.55328138301359,0.485349017576901,-9.38145791609056,6.50667109917976e-21,2.16215835603523e-18,"AQP7P1","aquaporin 7 pseudogene 1","pseudo",""
"22899",1474.63738993387,-2.25590425565077,0.240808795190685,-9.36803098850451,7.3898198208807e-21,2.42414512508813e-18,"ARHGEF15","Rho guanine nucleotide exchange factor 15","protein-coding","ENSG00000198844"
"51085",1611.53667318186,-3.80860204627782,0.406634608400917,-9.36615321862318,7.52242630086567e-21,2.43640913620569e-18,"MLXIPL","MLX interacting protein like","protein-coding","ENSG00000009950"
"79981",199.149976604258,-5.39348398886139,0.576374361560305,-9.35760566146743,8.15640258914204e-21,2.60872341310472e-18,"FRMD1","FERM domain containing 1","protein-coding","ENSG00000153303"
"11065",417.951685846032,4.06326246147503,0.434345338557181,9.35491209591999,8.36692612518127e-21,2.64301899709893e-18,"UBE2C","ubiquitin conjugating enzyme E2 C","protein-coding","ENSG00000175063"
"4222",785.294507272916,-3.9405478660431,0.422597414238051,-9.32459057551964,1.11412901259059e-20,3.4346047042356e-18,"MEOX1","mesenchyme homeobox 1","protein-coding","ENSG00000005102"
"991",629.136059494695,3.93282199729437,0.421740195586332,9.3252244828755,1.10748903047061e-20,3.4346047042356e-18,"CDC20","cell division cycle 20","protein-coding","ENSG00000117399"
"286827",130.37446328609,2.7879407571902,0.299066829711225,9.32213298239126,1.14024577034954e-20,3.47327006261114e-18,"TRIM59","tripartite motif containing 59","protein-coding","ENSG00000213186"
"80760",3919.88662242038,-3.45145719359276,0.37176675356903,-9.28393182138566,1.63337258874584e-20,4.91683581508704e-18,"ITIH5","inter-alpha-trypsin inhibitor heavy chain 5","protein-coding","ENSG00000123243"
"554",176.631611161653,-3.17824403239903,0.344341729290175,-9.22991250276477,2.7085306151925e-20,8.05850847103844e-18,"AVPR2","arginine vasopressin receptor 2","protein-coding","ENSG00000126895"
"11030",2262.92345131994,-1.69558652871909,0.184498618264758,-9.19023971380584,3.91966890260766e-20,1.15278814035658e-17,"RBPMS","RNA binding protein, mRNA processing factor","protein-coding","ENSG00000157110"
"148252",407.228230244338,2.56292599162413,0.280137979654241,9.14879872692525,5.75701396341147e-20,1.67391723047511e-17,"DIRAS1","DIRAS family GTPase 1","protein-coding","ENSG00000176490"
"2878",17609.6527070452,-3.33945140887565,0.365645814605368,-9.13302238254752,6.66130861119086e-20,1.91508880263529e-17,"GPX3","glutathione peroxidase 3","protein-coding","ENSG00000211445"
"107984428",169.083477805489,-2.90626413735671,0.318422738555453,-9.12706218953199,7.0383289744948e-20,2.00099692744887e-17,"LOC107984428","uncharacterized LOC107984428","ncRNA",""
"4855",2092.92325220931,-1.54648565182602,0.169473979859307,-9.12520997683464,7.15973291564823e-20,2.01314380343617e-17,"NOTCH4","notch receptor 4","protein-coding","ENSG00000204301"
"8611",2180.80855141185,-1.56496543720012,0.171971941884543,-9.10012075255157,9.02314527011272e-20,2.50951323941711e-17,"PLPP1","phospholipid phosphatase 1","protein-coding","ENSG00000067113"
"4751",140.354025832365,4.44341159947763,0.48863750226992,9.09347231605469,9.59254869407015e-20,2.63918863908788e-17,"NEK2","NIMA related kinase 2","protein-coding","ENSG00000117650"
"112267859",167.594016847071,-4.42694970869348,0.48748177271434,-9.08126202143693,1.07323116962972e-19,2.92135807843784e-17,"LOC112267859","putative aquaporin-7-like protein 3","ncRNA","ENSG00000279688"
"5064",3179.14802094157,-2.65779185561782,0.292913471618488,-9.07364158067648,1.15104280496575e-19,3.10018234217459e-17,"PALM","paralemmin","protein-coding","ENSG00000099864"
"4322",563.380618779217,6.5240846869419,0.720046285187267,9.06064626837863,1.29679910266597e-19,3.4563748583244e-17,"MMP13","matrix metallopeptidase 13","protein-coding","ENSG00000137745"
"64221",997.23612095471,-1.40592157352508,0.15525732058784,-9.05542855049888,1.3603255690807e-19,3.58831446763586e-17,"ROBO3","roundabout guidance receptor 3","protein-coding","ENSG00000154134"
"51203",440.941155246105,3.22906649372252,0.356717100591626,9.05217744920839,1.40145321277695e-19,3.65907993421672e-17,"NUSAP1","nucleolar and spindle associated protein 1","protein-coding","ENSG00000137804"
"8736",394.866426727737,-2.84853624429015,0.315392512896693,-9.03171802693739,1.68997412090051e-19,4.36781493247285e-17,"MYOM1","myomesin 1","protein-coding","ENSG00000101605"
"83878",476.067951266974,-2.46655405938455,0.273140959569179,-9.03033387330485,1.71148816307822e-19,4.37918476286825e-17,"USHBP1","USH1 protein network component harmonin binding protein 1","protein-coding","ENSG00000130307"
"152831",295.47157828107,-4.08427820675466,0.452902529478754,-9.01800705651889,1.91541992629188e-19,4.85246036178518e-17,"KLB","klotho beta","protein-coding","ENSG00000134962"
"10024",365.813695306943,3.36169372210943,0.372870418158074,9.0157158047445,1.95588933082783e-19,4.88539460761088e-17,"TROAP","trophinin associated protein","protein-coding","ENSG00000135451"
"2273",13644.1418535597,-3.61895402561306,0.401431737224609,-9.0151168680223,1.96660665409747e-19,4.88539460761088e-17,"FHL1","four and a half LIM domains 1","protein-coding","ENSG00000022267"
"10003",103.665217222477,-2.42411922436603,0.269039094602064,-9.01028613685883,2.05519559875532e-19,5.05637401782234e-17,"NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2","protein-coding","ENSG00000077616"
"256949",817.685201986365,-2.67643703960477,0.29717573454071,-9.00624354051399,2.13235314860988e-19,5.19624000128389e-17,"KANK3","KN motif and ankyrin repeat domains 3","protein-coding","ENSG00000186994"
"10826",1441.98721967743,-1.39980598215344,0.155644048748375,-8.99363639927193,2.39182775309774e-19,5.77355629419924e-17,"FAXDC2","fatty acid hydroxylase domain containing 2","protein-coding","ENSG00000170271"
"11082",297.400734530675,4.58727912385432,0.510250377395361,8.99025131009344,2.4666575866057e-19,5.89853903443738e-17,"ESM1","endothelial cell specific molecule 1","protein-coding","ENSG00000164283"
"6664",674.415015732925,5.43183643789881,0.60780111264315,8.93686491338809,4.00367327966565e-19,9.48536927840786e-17,"SOX11","SRY-box transcription factor 11","protein-coding","ENSG00000176887"
"101928969",122.355724355595,-3.28244902660917,0.367372294834473,-8.93493895093028,4.07403094596074e-19,9.5635073224126e-17,"RHOXF1-AS1","RHOXF1 antisense RNA 1","ncRNA","ENSG00000258545"
"5346",16682.8124645256,-5.82207832086331,0.652296687210389,-8.92550649883262,4.43664333491627e-19,1.03200357282275e-16,"PLIN1","perilipin 1","protein-coding","ENSG00000166819"
"101926960",201.307234978711,-5.66606184224236,0.635296430920967,-8.91876857237884,4.71501502338738e-19,1.08439065161133e-16,"LINC02996","long intergenic non-protein coding RNA 2996","ncRNA",""
"163175",938.070356594261,-2.46875850300224,0.276827830449014,-8.91802857753832,4.74661949351113e-19,1.08439065161133e-16,"LGI4","leucine rich repeat LGI family member 4","protein-coding","ENSG00000153902"
"32",4015.85366706189,-3.51723399008553,0.395091188604176,-8.90233468003077,5.46840887059734e-19,1.23823166169889e-16,"ACACB","acetyl-CoA carboxylase beta","protein-coding","ENSG00000076555"
"80178",132.615556672443,2.53500470339398,0.284943268068489,8.89652428210609,5.76228605178456e-19,1.29332994041238e-16,"TEDC2","tubulin epsilon and delta complex 2","protein-coding","ENSG00000162062"
"364",3498.07333707209,-6.27075635374263,0.705690557113232,-8.88598591908954,6.33563823659365e-19,1.40965196138888e-16,"AQP7","aquaporin 7","protein-coding","ENSG00000165269"
"140706",471.115841905421,-2.67573016201232,0.301933228088415,-8.86199302724238,7.85965164318217e-19,1.73366298788019e-16,"CCM2L","CCM2 like scaffold protein","protein-coding","ENSG00000101331"
"55355",247.981349199656,4.56991301720507,0.516553158648796,8.84693654600638,8.99545062398481e-19,1.96723585569145e-16,"HJURP","Holliday junction recognition protein","protein-coding","ENSG00000123485"
"116362",1244.68121814494,-3.50735520886032,0.396667831061604,-8.84204599973123,9.39815125884974e-19,2.02076047277469e-16,"RBP7","retinol binding protein 7","protein-coding","ENSG00000162444"
"126669",839.166966023427,-1.55916701971213,0.176320780111979,-8.84278653214854,9.33604923371706e-19,2.02076047277469e-16,"SHE","Src homology 2 domain containing E","protein-coding","ENSG00000169291"
"105376806",254.5327364914,1.79982686385447,0.203605287732749,8.83978448642702,9.5903413389215e-19,2.04490053199154e-16,"LOC105376806","uncharacterized LOC105376806","ncRNA",""
"5207",316.007814180947,-3.16316481978591,0.359603684717787,-8.79625252524408,1.41461051126801e-18,2.9913751365136e-16,"PFKFB1","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1","protein-coding","ENSG00000158571"
"105376020",108.652421398834,-5.79287621031969,0.658902252843105,-8.79170800422057,1.47303200680616e-18,3.08938278345485e-16,"LOC105376020","uncharacterized LOC105376020","ncRNA","ENSG00000286322"
"4288",675.764112608827,3.68647974229011,0.419793026266462,8.78166027453284,1.61079000180833e-18,3.35083607937153e-16,"MKI67","marker of proliferation Ki-67","protein-coding","ENSG00000148773"
"7069",1834.57405619939,-5.37266805083144,0.612730261943513,-8.76840656407262,1.81212462497002e-18,3.73926070799256e-16,"THRSP","thyroid hormone responsive","protein-coding","ENSG00000151365"
"7145",13066.9544919049,-2.21716487287289,0.253369178633108,-8.7507284225895,2.11979956274891e-18,4.33914491296451e-16,"TNS1","tensin 1","protein-coding","ENSG00000079308"
"50486",6060.3338714798,-3.59007534044281,0.410475926475324,-8.74612884431514,2.20796982533521e-18,4.48375586673428e-16,"G0S2","G0/G1 switch 2","protein-coding","ENSG00000123689"
"2167",22244.7932010511,-6.29631689445284,0.720098921661873,-8.74368327051782,2.25631410626212e-18,4.54585110526999e-16,"FABP4","fatty acid binding protein 4","protein-coding","ENSG00000170323"
"4320",6377.38508773014,4.26827486480707,0.488497599446206,8.73755545502347,2.38208767121682e-18,4.76175603464256e-16,"MMP11","matrix metallopeptidase 11","protein-coding","ENSG00000099953"
"6358",1784.42008047421,-4.9585475073901,0.567639346310838,-8.73538372492383,2.42830379822398e-18,4.81651234768659e-16,"CCL14","C-C motif chemokine ligand 14","protein-coding","ENSG00000276409"
"948",13762.2555174473,-3.18571278647176,0.364756840365659,-8.7337986130107,2.46259407272496e-18,4.84695342606259e-16,"CD36","CD36 molecule","protein-coding","ENSG00000135218"
"85329",1056.64452703354,-4.09932791085987,0.46949947790466,-8.73127256531754,2.5182298976276e-18,4.91862201454943e-16,"LGALS12","galectin 12","protein-coding","ENSG00000133317"
"221150",82.4258886729731,3.11011163414938,0.35648238114091,8.72444698163081,2.67484574787775e-18,5.18494531446575e-16,"SKA3","spindle and kinetochore associated complex subunit 3","protein-coding","ENSG00000165480"
"348249",1779.08646911423,-4.95242516428039,0.567900409766499,-8.72058741129745,2.76762190378495e-18,5.32444674076282e-16,"CCL15-CCL14","CCL15-CCL14 readthrough (NMD candidate)","ncRNA",""
"699",190.791349816668,3.95818975771531,0.455416318826779,8.69136566715968,3.58108395526579e-18,6.83799963905864e-16,"BUB1","BUB1 mitotic checkpoint serine/threonine kinase","protein-coding","ENSG00000169679"
"112268238",193.870237484629,1.8150360077886,0.208918573350443,8.68776757700729,3.69631044466114e-18,7.00574039611442e-16,"LOC112268238","replaced by ID 554313","",""
"79927",611.194203203747,-3.51461330687117,0.404643634310029,-8.68570022821203,3.7641637190766e-18,7.08188655000095e-16,"FAM110D","family with sequence similarity 110 member D","protein-coding","ENSG00000197245"
"196051",178.004620739869,4.51585980437907,0.51998150639351,8.68465464416261,3.79894800709162e-18,7.09515931806228e-16,"PLPP4","phospholipid phosphatase 4","protein-coding","ENSG00000203805"
"64115",2857.24815857037,-1.82978105922302,0.2110050168736,-8.6717419629844,4.25559173563093e-18,7.89042215504265e-16,"VSIR","V-set immunoregulatory receptor","protein-coding","ENSG00000107738"
"1009",2346.00214061514,2.01963762517119,0.232971363928696,8.66903807881439,4.35786217595751e-18,8.02191507167086e-16,"CDH11","cadherin 11","protein-coding","ENSG00000140937"
"105372779",71.2611710518022,-4.37558571339557,0.504785063760236,-8.66821549908991,4.38945365194531e-18,8.02235361373748e-16,"MRAP-AS1","MRAP antisense RNA 1","ncRNA",""
"140738",1351.11716393124,-2.56096602420773,0.296064984060036,-8.650013213614,5.14934681362639e-18,9.34442105817436e-16,"TMEM37","transmembrane protein 37","protein-coding","ENSG00000171227"
"1301",3088.21987522787,5.35292822672,0.61970144877629,8.63791465598523,5.72483567294647e-18,1.03155894622311e-15,"COL11A1","collagen type XI alpha 1 chain","protein-coding","ENSG00000060718"
"79762",1389.17225569411,-1.6552505740192,0.191658150589642,-8.63647368466599,5.79747471411661e-18,1.0373425560147e-15,"C1orf115","chromosome 1 open reading frame 115","protein-coding","ENSG00000162817"
"3679",5371.47754842377,-2.85369104313281,0.330686004337179,-8.62960937476836,6.15618575278307e-18,1.09387725594764e-15,"ITGA7","integrin subunit alpha 7","protein-coding","ENSG00000135424"
"26002",472.287706403415,2.78854704727343,0.3231984205797,8.62797238387427,6.24491523712678e-18,1.10199066325767e-15,"MOXD1","monooxygenase DBH like 1","protein-coding","ENSG00000079931"
